Date,Close,High,Low,Open,Volume,RSI,BB_Lower,BB_Middle,BB_Upper,SMA_20,SMA_50,SMA_200,ATR
2021-10-18,47.50184631347656,47.89813603587772,47.4313966735963,47.86290953624564,15861800,46.07344454908343,46.222177994454974,47.304579734802246,48.38698147514952,47.304579734802246,48.438854751586916,46.58495172500611,0.593400279112909
2021-10-19,47.68677520751953,47.73080664447368,47.352130239778056,47.589904030590425,11068500,48.92811908124148,46.22112818955333,47.30898265838623,48.39683712721912,47.30898265838623,48.402296447753905,46.59642583847046,0.5780628539035739
2021-10-20,48.109493255615234,48.223974344106566,47.65155882349787,47.71320352018829,12474800,54.81612328549099,46.197991708233225,47.33099918365478,48.46400665907634,47.33099918365478,48.371570358276365,46.61250852584839,0.5776594728169795
2021-10-21,47.8629035949707,48.14470883827875,47.73961422094637,48.08306415126658,14388300,51.11412713131123,46.19306814159284,47.344648933410646,48.49622972522845,47.344648933410646,48.33713623046875,46.634499111175536,0.565333407824797
2021-10-22,47.95097732543945,48.02142696758244,47.61633228695419,47.898137574294196,12828600,52.351868015525035,46.18834503409371,47.369307327270505,48.5502696204473,47.369307327270505,48.3025405883789,46.659339065551755,0.5538877811028126
2021-10-25,47.757225036621094,47.96858063803095,47.57229098500204,47.88932270742517,11855000,49.38932550561109,46.206318064720705,47.396607398986816,48.58689673325293,47.396607398986816,48.25725242614746,46.67839231491089,0.5426307688944912
2021-10-26,47.96858596801758,48.06545715611988,47.757230343123126,47.83648828253558,12086700,52.544214821325426,46.36359012532019,47.47718620300293,48.59078228068567,47.47718620300293,48.2118212890625,46.702287940979005,0.5258880039970034
2021-10-27,48.89325714111328,49.38641800058632,48.67309658303517,49.289546817530585,24019800,63.31750115055349,46.38585259108454,47.58990821838379,48.79396384568304,47.58990821838379,48.18837966918945,46.73119409561157,0.5895983066857403
2021-10-28,49.351192474365234,49.41283716308721,48.981320982649805,49.09580541572644,15928000,67.2792245078919,46.48654175392536,47.74710273742676,49.00766372092816,47.74710273742676,48.18773193359375,46.76217479705811,0.5845969995463325
2021-10-29,49.64179992675781,49.72986616248255,49.122220893823716,49.20147882628429,24463700,69.52832488928436,46.48140287717968,47.89461059570313,49.30781831422657,47.89461059570313,48.1866032409668,46.79860912322998,0.586243304815673
2021-11-01,49.46567153930664,49.668222204748986,49.22790109782526,49.65941390135578,11651100,66.54297815163567,46.582012626452986,48.03463249206543,49.48725235767787,48.03463249206543,48.18579765319824,46.83644275665283,0.5758202887244179
2021-11-02,49.40402603149414,49.75628425492841,49.28954496435389,49.72986606395502,11498900,65.48318870119829,46.724858031175984,48.16760902404785,49.610360016919714,48.16760902404785,48.18725555419922,46.87478546142578,0.5680287874987626
2021-11-03,49.571353912353516,49.606580409212164,49.122224475864854,49.315966849203775,10788300,67.01864483693649,46.77349477970279,48.28121223449707,49.78892968929135,48.28121223449707,48.1995768737793,46.91323348999023,0.5620521540922352
2021-11-04,49.8443489074707,49.870770458769094,49.34238310478679,49.41283609573784,10820200,69.40955673662056,46.79910465107864,48.40097923278809,50.002853814497534,48.40097923278809,48.21630905151367,46.95188508987427,0.5596475251516317
2021-11-05,50.05570602416992,50.33751127767001,49.8355454599115,50.05570602416992,12886700,71.15313169555064,46.804194974634584,48.5207462310791,50.23729748752362,48.5207462310791,48.24653312683105,46.99357221603393,0.5555274026201064
2021-11-08,49.60658264160156,50.09974018228109,49.43045350876582,49.976450797111205,12828000,62.943240111733424,46.87207592046096,48.613214111328126,50.354352302195295,48.613214111328126,48.26585182189942,47.03176628112793,0.5636530658796809
2021-11-09,49.74748229980469,49.77390049236523,49.39522405520738,49.67702930713179,10155800,64.33361357365916,46.95127292585758,48.7127269744873,50.474181023117026,48.7127269744873,48.27872367858887,47.06847093582153,0.5504404479528289
2021-11-10,49.950035095214844,50.126160877454545,49.57135861650836,49.79151920369195,8813600,66.29162332189591,47.038120898606316,48.82192687988281,50.605732861159304,48.82192687988281,48.2933740234375,47.10945772171021,0.5507520060585882
2021-11-11,49.9676399230957,50.09092929363622,49.817929002165506,50.04689785549795,7257700,66.46394737748945,47.09837687219119,48.91571483612061,50.733052800050025,48.91571483612061,48.301733856201174,47.14786539077759,0.5309125958157066
2021-11-12,49.8531608581543,50.187805870886464,49.8003211110754,49.97645024195463,10162500,64.16675626344787,47.20196227095463,49.00950317382812,50.81704407670161,49.00950317382812,48.30640571594238,47.19000242233276,0.5206677493999688
2021-11-15,49.86195755004883,49.91479728838193,49.55373414156374,49.78269962224078,10289200,64.26895246080441,47.423914677183504,49.12750873565674,50.831102794129976,49.12750873565674,48.311952667236326,47.23076385498047,0.5092674196244296
